order_line_id,order_id,order_date_id,store_loc_id,fc_loc_id,product_id,qty_ordered,qty_allocated,is_stockout
48156,ORD-002197,20240918,26,4,394,421,421,0
48157,ORD-011668,20250817,19,5,333,226,74,1
48158,ORD-001228,20250930,9,1,129,25,25,0
48159,ORD-013249,20250828,51,4,464,454,454,0
48160,ORD-013722,20250201,17,2,335,166,166,0
48161,ORD-006882,20250131,43,2,254,361,361,0
48162,ORD-013922,20240525,54,4,491,223,49,1
48163,ORD-013279,20260609,19,5,134,15,15,0
48164,ORD-006601,20260815,47,3,273,498,498,0
48165,ORD-012902,20240916,35,2,317,319,319,0
48166,ORD-009002,20241208,24,1,234,6,2,1
48167,ORD-009090,20250216,31,2,412,307,307,0
48168,ORD-010937,20250203,28,4,482,239,239,0
48169,ORD-011229,20240123,13,1,354,488,488,0
48170,ORD-013155,20240302,29,4,316,110,110,0
48171,ORD-005010,20250123,13,4,212,43,14,1
48172,ORD-001219,20240627,43,5,351,491,298,1
48173,ORD-008608,20250323,46,1,403,201,201,0
48174,ORD-005657,20240929,37,2,419,202,202,0
48175,ORD-008515,20240322,9,3,260,336,336,0
48176,ORD-004723,20240126,11,5,329,166,166,0
48177,ORD-005955,20250803,7,1,314,367,367,0
48178,ORD-014092,20250419,28,5,8,18,12,1
48179,ORD-000398,20261024,15,4,468,91,91,0
48180,ORD-002836,20250716,32,2,41,4,4,0
48181,ORD-009303,20260404,25,1,76,15,15,0
48182,ORD-013814,20261108,41,3,197,44,44,0
48183,ORD-010688,20261126,53,1,219,26,26,0
48184,ORD-014038,20260103,35,5,252,364,143,1
48185,ORD-013965,20251119,8,5,3,18,18,0
48186,ORD-012170,20251230,27,3,202,29,29,0
48187,ORD-003861,20250821,21,5,222,38,38,0
48188,ORD-013918,20250131,48,2,470,401,401,0
48189,ORD-006997,20260519,22,5,247,17,17,0
48190,ORD-004628,20240610,47,5,436,460,460,0
48191,ORD-002412,20240925,47,3,404,180,180,0
48192,ORD-013441,20250705,51,5,459,73,73,0
48193,ORD-010231,20241001,55,5,127,20,18,1
48194,ORD-004780,20250127,23,2,285,472,472,0
48195,ORD-005853,20240124,46,1,206,18,18,0
48196,ORD-002916,20260301,14,4,234,36,36,0
48197,ORD-000260,20260415,45,3,423,251,9,1
48198,ORD-005758,20260927,25,2,311,145,145,0
48199,ORD-003650,20260216,13,4,197,48,48,0
48200,ORD-005169,20250109,33,1,471,123,123,0
48201,ORD-012521,20261126,40,1,221,24,24,0
48202,ORD-014777,20241231,9,2,95,7,7,0
48203,ORD-005430,20251023,38,4,162,33,33,0
48204,ORD-005494,20260809,30,4,411,421,421,0
48205,ORD-014294,20250318,35,4,188,38,38,0
48206,ORD-012579,20260707,47,2,278,79,79,0
48207,ORD-000409,20260428,14,5,77,9,9,0
48208,ORD-004238,20241204,38,5,171,8,8,0
48209,ORD-007255,20260317,45,4,148,49,49,0
48210,ORD-006058,20251012,32,5,254,210,72,1
48211,ORD-002206,20240816,29,4,456,263,263,0
48212,ORD-001129,20240821,35,5,51,11,11,0
48213,ORD-005220,20251021,42,1,310,347,347,0
48214,ORD-011717,20250529,21,4,251,173,173,0
48215,ORD-006039,20260823,15,2,150,47,47,0
48216,ORD-014778,20260425,33,1,77,4,4,0
48217,ORD-011850,20260401,11,4,93,18,18,0
48218,ORD-011803,20250321,30,1,358,63,37,1
48219,ORD-002655,20250522,15,4,500,301,301,0
48220,ORD-007876,20261122,29,3,110,49,49,0
48221,ORD-002680,20261125,32,1,281,398,77,1
48222,ORD-011472,20251231,11,5,491,128,128,0
48223,ORD-008519,20251231,55,4,146,15,14,1
48224,ORD-003499,20260907,53,5,215,31,31,0
48225,ORD-001576,20250831,46,3,14,3,3,0
48226,ORD-009932,20241206,33,3,6,17,17,0
48227,ORD-005302,20260916,34,5,463,53,53,0
48228,ORD-010875,20240421,6,1,284,240,240,0
48229,ORD-002248,20251104,49,1,277,302,302,0
48230,ORD-003771,20261215,29,2,156,19,19,0
48231,ORD-010738,20251028,43,2,261,455,455,0
48232,ORD-013177,20250116,30,5,440,371,371,0
48233,ORD-013749,20261004,41,5,415,229,229,0
48234,ORD-004921,20240605,55,1,142,15,15,0
48235,ORD-011564,20260128,11,1,489,382,71,1
48236,ORD-006201,20240617,25,1,228,4,4,0
48237,ORD-010737,20251030,22,2,299,192,192,0
48238,ORD-011952,20250724,31,2,139,48,48,0
48239,ORD-002940,20261203,29,1,68,8,8,0
48240,ORD-007152,20240823,26,3,158,16,16,0
48241,ORD-007161,20240701,10,2,14,10,10,0
48242,ORD-007555,20260324,48,4,293,207,207,0
48243,ORD-012456,20241004,39,1,334,214,214,0
48244,ORD-012578,20250315,48,5,313,142,5,1
48245,ORD-010827,20260303,46,1,324,484,484,0
48246,ORD-008433,20250104,22,2,140,42,42,0
48247,ORD-011422,20240409,6,1,380,230,230,0
48248,ORD-003905,20240609,19,4,51,5,5,0
48249,ORD-012719,20250515,37,4,424,140,140,0
48250,ORD-002339,20241206,18,4,283,337,38,1
48251,ORD-010578,20251202,26,4,265,365,365,0
48252,ORD-010154,20250116,33,4,310,213,213,0
48253,ORD-005480,20240416,8,1,121,47,47,0
48254,ORD-004420,20260102,18,1,94,12,12,0
48255,ORD-006482,20260914,9,2,401,178,178,0
48256,ORD-006219,20250101,23,5,182,22,22,0
48257,ORD-005620,20251001,29,1,99,11,11,0
48258,ORD-010837,20260921,48,3,393,284,284,0
48259,ORD-007147,20250204,33,3,26,1,0,1
48260,ORD-007053,20251227,34,3,404,165,165,0
48261,ORD-008889,20250510,43,1,125,12,12,0
48262,ORD-000555,20240107,17,4,121,49,49,0
48263,ORD-009388,20250227,10,2,187,40,40,0
48264,ORD-008649,20250318,46,1,396,350,350,0
48265,ORD-008606,20250507,25,5,393,466,466,0
48266,ORD-002853,20250803,47,3,352,324,324,0
48267,ORD-000388,20260731,52,2,101,12,12,0
48268,ORD-002890,20260815,9,1,132,48,48,0
48269,ORD-001340,20240802,53,5,143,30,30,0
48270,ORD-001129,20260927,14,2,238,43,43,0
48271,ORD-008964,20251102,49,3,403,341,341,0
48272,ORD-005704,20261025,46,3,497,233,233,0
48273,ORD-008302,20261227,11,4,248,6,6,0
48274,ORD-013481,20240720,55,3,189,26,26,0
48275,ORD-001134,20251207,36,4,352,69,69,0
48276,ORD-005118,20240702,39,3,38,11,11,0
48277,ORD-011184,20260531,29,4,257,241,241,0
48278,ORD-002168,20250725,36,5,500,447,447,0
48279,ORD-002500,20260913,25,5,429,255,90,1
48280,ORD-012995,20251024,17,2,121,1,0,1
48281,ORD-001922,20261021,29,3,136,47,47,0
48282,ORD-000710,20241019,43,3,16,4,4,0
48283,ORD-002391,20241006,53,5,100,9,9,0
48284,ORD-006345,20240904,33,3,216,8,8,0
48285,ORD-013335,20240214,48,2,205,37,37,0
48286,ORD-008001,20250330,6,4,347,418,418,0
48287,ORD-013620,20240403,51,1,287,200,200,0
48288,ORD-009978,20260829,49,4,427,473,106,1
48289,ORD-014884,20240812,48,2,313,63,63,0
48290,ORD-013539,20240927,12,3,155,35,35,0
48291,ORD-002429,20260616,48,5,326,329,329,0
48292,ORD-004987,20260826,44,4,402,237,237,0
48293,ORD-011242,20260420,30,5,406,386,129,1
48294,ORD-012994,20261026,43,3,210,39,39,0
48295,ORD-010693,20260412,31,2,219,24,10,1
48296,ORD-007561,20260822,36,1,444,468,468,0
48297,ORD-005313,20260811,50,4,51,3,2,1
48298,ORD-002268,20240924,22,5,220,26,26,0
48299,ORD-014401,20240530,11,4,29,10,10,0
48300,ORD-013790,20240518,19,2,71,9,9,0
48301,ORD-002119,20250228,36,4,470,465,287,1
48302,ORD-013076,20250807,37,2,289,485,485,0
48303,ORD-008463,20251223,33,5,103,1,1,0
48304,ORD-002910,20240403,7,2,371,65,65,0
48305,ORD-000589,20261101,39,3,53,5,5,0
48306,ORD-014813,20240223,47,1,451,74,74,0
48307,ORD-005771,20250616,9,1,414,412,371,1
48308,ORD-012688,20241225,52,4,247,41,22,1
48309,ORD-012528,20241101,12,4,382,167,167,0
48310,ORD-005183,20261120,39,2,194,9,9,0
48311,ORD-006747,20240317,48,5,437,464,464,0
48312,ORD-013291,20241023,31,1,163,22,20,1
48313,ORD-004510,20241130,41,3,137,34,34,0
48314,ORD-013495,20240308,54,1,491,50,50,0
48315,ORD-012909,20250410,38,1,469,160,160,0
48316,ORD-014942,20241012,54,4,453,420,420,0
48317,ORD-007768,20251219,25,5,218,40,27,1
48318,ORD-012307,20250310,31,2,162,1,1,0
48319,ORD-011393,20260330,43,2,7,10,10,0
48320,ORD-005773,20240410,15,1,91,10,6,1
48321,ORD-008294,20250826,7,5,61,17,17,0
48322,ORD-007188,20241104,10,5,264,188,113,1
48323,ORD-012831,20260202,16,3,393,328,328,0
48324,ORD-003618,20240401,43,3,149,32,32,0
48325,ORD-009246,20250801,15,5,22,16,16,0
48326,ORD-014887,20251110,7,2,463,152,152,0
48327,ORD-014518,20250413,44,2,447,238,238,0
48328,ORD-014092,20260328,10,4,333,364,364,0
48329,ORD-005847,20260703,34,1,463,229,229,0
48330,ORD-006057,20250618,11,1,291,432,25,1
48331,ORD-009682,20260423,54,2,36,19,19,0
48332,ORD-004744,20260327,45,1,89,6,6,0
48333,ORD-013500,20261024,20,5,113,11,11,0
48334,ORD-012727,20240903,23,3,228,1,1,0
48335,ORD-002823,20251207,16,1,251,106,106,0
48336,ORD-001475,20260623,21,5,369,324,324,0
48337,ORD-012456,20251006,40,3,170,43,43,0
48338,ORD-006638,20250324,35,1,384,242,242,0
48339,ORD-008773,20251202,44,2,176,44,44,0
48340,ORD-014784,20250708,42,1,472,462,62,1
48341,ORD-013515,20240508,37,1,97,4,4,0
48342,ORD-008381,20260917,38,3,367,95,95,0
48343,ORD-012196,20260309,44,2,282,398,398,0
48344,ORD-008102,20250531,8,4,331,58,58,0
48345,ORD-013095,20240220,26,1,44,14,14,0
48346,ORD-000098,20240724,26,5,453,488,351,1
48347,ORD-011578,20260415,20,3,340,300,300,0
48348,ORD-010169,20240604,44,1,141,42,42,0
48349,ORD-010479,20240518,55,5,216,35,35,0
48350,ORD-000429,20250117,17,3,16,8,8,0
48351,ORD-012409,20240331,6,5,138,23,23,0
48352,ORD-006779,20250322,32,2,330,173,40,1
48353,ORD-011973,20251104,27,2,425,234,146,1
48354,ORD-014449,20251118,29,1,111,34,34,0
48355,ORD-001007,20260902,13,2,210,12,12,0
48356,ORD-008373,20240801,33,3,342,136,136,0
48357,ORD-003922,20260817,14,2,437,369,369,0
48358,ORD-014110,20240225,8,1,385,428,428,0
48359,ORD-008479,20260919,40,1,374,415,147,1
48360,ORD-004458,20240605,53,1,85,8,8,0
48361,ORD-010247,20260518,47,1,195,29,18,1
48362,ORD-001161,20240130,29,3,413,500,500,0
48363,ORD-014547,20260527,35,4,308,288,288,0
48364,ORD-006479,20240403,53,4,463,238,238,0
48365,ORD-011076,20250521,50,3,185,21,21,0
48366,ORD-002406,20260106,39,2,66,12,12,0
48367,ORD-007865,20260423,49,4,247,5,5,0
48368,ORD-008783,20241007,37,2,293,482,482,0
48369,ORD-001936,20250626,24,4,140,43,43,0
48370,ORD-012881,20250914,20,4,417,366,366,0
48371,ORD-000371,20250921,43,2,448,438,326,1
48372,ORD-006888,20241208,12,4,239,46,46,0
48373,ORD-000069,20250414,26,3,104,38,38,0
48374,ORD-004144,20250905,31,3,145,31,31,0
48375,ORD-001432,20240904,18,3,401,353,353,0
48376,ORD-014941,20240611,22,4,5,20,20,0
48377,ORD-007300,20260614,25,2,128,17,17,0
48378,ORD-003415,20241110,42,3,27,12,12,0
48379,ORD-001006,20250124,22,5,241,8,1,1
48380,ORD-013648,20260909,20,1,27,20,20,0
48381,ORD-011458,20251113,22,3,195,16,16,0
48382,ORD-007217,20240318,39,1,455,410,410,0
48383,ORD-001592,20251124,21,4,163,29,29,0
48384,ORD-001865,20261227,38,5,63,12,12,0
48385,ORD-000990,20261019,36,1,261,432,432,0
48386,ORD-007059,20250911,29,4,458,239,239,0
48387,ORD-005266,20260623,25,5,368,447,331,1
48388,ORD-003891,20241211,16,3,463,472,472,0
48389,ORD-005701,20260528,32,2,463,449,449,0
48390,ORD-010018,20250415,46,4,142,9,9,0
48391,ORD-011536,20260827,39,3,1,2,2,0
48392,ORD-000892,20240309,49,1,475,333,333,0
48393,ORD-013228,20240904,10,5,174,22,22,0
48394,ORD-012133,20240715,9,1,453,335,335,0
48395,ORD-012445,20261215,11,2,64,5,5,0
48396,ORD-012069,20250128,15,2,433,494,118,1
48397,ORD-010835,20250816,24,5,367,411,411,0
48398,ORD-013170,20260107,27,3,142,36,23,1
48399,ORD-006230,20260913,30,3,420,418,273,1
48400,ORD-010005,20240608,36,4,477,226,226,0
48401,ORD-014949,20250702,47,4,31,19,19,0
48402,ORD-003870,20260413,42,2,372,66,66,0
48403,ORD-012383,20250105,22,5,284,111,111,0
48404,ORD-014120,20241112,9,3,263,238,238,0
48405,ORD-001739,20260624,16,3,239,35,35,0
48406,ORD-006233,20260121,15,1,258,120,120,0
48407,ORD-014143,20250928,9,1,156,21,21,0
48408,ORD-008722,20251226,24,5,75,2,2,0
48409,ORD-004140,20240214,9,2,277,141,141,0
48410,ORD-007383,20260726,37,4,313,293,293,0
48411,ORD-010870,20250411,34,4,91,4,4,0
48412,ORD-004586,20260622,10,4,453,462,462,0
48413,ORD-014757,20260422,36,2,278,380,380,0
48414,ORD-004030,20240706,48,3,448,183,183,0
48415,ORD-011493,20260721,35,2,121,33,33,0
48416,ORD-008855,20241130,30,5,131,26,26,0
48417,ORD-010838,20251226,52,1,46,10,10,0
48418,ORD-004529,20240910,34,2,401,133,133,0
48419,ORD-012588,20261027,39,1,369,132,132,0
48420,ORD-001354,20260317,32,4,421,185,185,0
48421,ORD-005369,20250217,12,2,62,5,3,1
48422,ORD-013114,20240303,25,4,265,281,281,0
48423,ORD-008720,20260408,20,1,324,337,337,0
48424,ORD-007034,20240906,42,3,330,323,323,0
48425,ORD-000794,20250105,10,2,263,203,38,1
48426,ORD-002640,20261019,21,5,251,249,249,0
48427,ORD-002485,20241101,22,5,187,48,36,1
48428,ORD-011832,20261231,32,2,465,476,476,0
48429,ORD-009385,20250628,20,1,221,38,38,0
48430,ORD-007824,20260228,21,3,446,123,123,0
48431,ORD-008219,20250804,47,5,473,152,152,0
48432,ORD-011468,20250702,55,2,205,26,26,0
48433,ORD-001025,20261230,15,2,160,28,28,0
48434,ORD-003543,20240702,33,4,433,448,448,0
48435,ORD-009960,20261018,22,2,149,41,41,0
48436,ORD-001482,20251122,9,2,2,16,16,0
48437,ORD-007923,20260204,49,2,339,164,164,0
48438,ORD-008353,20260716,11,1,388,329,329,0
48439,ORD-004919,20250114,44,4,234,33,33,0
48440,ORD-013085,20251019,53,1,9,19,19,0
48441,ORD-000334,20240204,38,5,379,424,424,0
48442,ORD-004009,20240122,49,2,329,220,220,0
48443,ORD-003705,20240115,52,3,432,385,385,0
48444,ORD-003217,20261206,16,4,410,417,417,0
48445,ORD-006668,20240809,53,5,216,26,26,0
48446,ORD-014916,20240416,10,2,233,36,36,0
48447,ORD-013195,20241107,13,3,221,1,1,0
48448,ORD-010938,20240614,51,2,52,16,10,1
48449,ORD-008250,20250119,24,3,377,248,248,0
48450,ORD-003138,20261226,26,5,415,184,184,0
48451,ORD-012128,20240613,10,3,401,307,307,0
48452,ORD-005471,20250925,39,1,117,23,23,0
48453,ORD-007019,20250803,48,4,463,144,91,1
48454,ORD-000791,20251014,28,5,400,118,118,0
48455,ORD-013410,20240218,6,2,386,331,331,0
48456,ORD-001953,20251007,23,3,396,54,54,0
48457,ORD-011792,20240705,47,3,289,452,452,0
48458,ORD-011963,20241012,24,3,348,479,479,0
48459,ORD-013232,20240124,50,3,214,25,25,0
48460,ORD-014885,20251222,11,4,313,146,146,0
48461,ORD-013565,20260226,45,4,2,13,13,0
48462,ORD-004591,20250626,39,5,188,28,28,0
48463,ORD-008167,20240623,44,4,391,472,472,0
48464,ORD-013387,20241017,32,3,241,15,15,0
48465,ORD-014219,20261126,15,2,325,181,181,0
48466,ORD-013975,20260202,22,3,73,9,9,0
48467,ORD-013773,20240214,22,5,118,26,26,0
48468,ORD-001727,20241001,19,1,222,47,47,0
48469,ORD-008515,20241207,18,5,8,13,0,1
48470,ORD-014488,20260710,46,1,271,411,411,0
48471,ORD-000217,20240909,42,2,115,40,40,0
48472,ORD-004299,20250723,24,5,312,259,259,0
48473,ORD-009886,20260825,47,4,159,33,33,0
48474,ORD-005187,20241227,22,5,21,16,16,0
48475,ORD-008411,20250320,27,5,362,322,322,0
48476,ORD-014545,20250521,28,4,378,355,355,0
48477,ORD-008536,20250118,15,3,461,99,99,0
48478,ORD-013887,20250311,23,2,179,30,30,0
48479,ORD-003517,20241212,45,3,121,47,47,0
48480,ORD-006350,20260116,48,2,425,475,475,0
48481,ORD-003801,20240223,44,3,360,296,296,0
48482,ORD-007323,20240608,6,1,111,16,6,1
48483,ORD-011032,20260315,43,5,245,14,14,0
48484,ORD-011770,20240502,38,3,424,63,21,1
48485,ORD-002821,20251123,31,1,488,192,192,0
48486,ORD-012901,20260531,20,3,237,31,31,0
48487,ORD-002993,20240518,9,1,326,296,296,0
48488,ORD-004353,20241216,23,5,129,13,2,1
48489,ORD-012937,20241110,43,1,183,39,39,0
48490,ORD-005926,20240428,7,4,120,49,49,0
48491,ORD-002641,20260621,40,2,257,246,246,0
48492,ORD-008280,20261102,53,2,430,369,369,0
48493,ORD-003589,20250929,40,2,30,3,2,1
48494,ORD-006535,20260212,23,1,129,46,46,0
48495,ORD-004931,20250214,9,1,377,189,189,0
48496,ORD-000202,20250326,52,2,22,2,2,0
48497,ORD-012596,20260213,18,5,456,363,363,0
48498,ORD-001034,20240708,54,1,319,426,426,0
48499,ORD-002605,20261116,26,1,421,416,416,0
48500,ORD-011125,20251104,51,1,356,415,415,0
48501,ORD-003157,20260522,11,5,274,345,73,1
48502,ORD-012375,20260722,41,4,88,12,2,1
48503,ORD-013955,20250401,34,3,371,231,231,0
48504,ORD-013241,20260429,30,2,279,55,55,0
48505,ORD-007425,20260616,29,5,453,393,393,0
48506,ORD-011861,20251205,40,4,93,17,17,0
48507,ORD-013157,20240621,33,1,27,12,12,0
48508,ORD-004296,20250807,51,3,362,365,365,0
48509,ORD-003758,20260802,40,1,232,41,41,0
48510,ORD-013052,20250124,29,4,118,7,7,0
48511,ORD-000547,20240115,26,5,37,8,8,0
48512,ORD-011530,20250131,41,5,289,251,0,1
48513,ORD-002829,20241219,54,3,145,19,10,1
48514,ORD-008807,20261005,52,2,278,83,83,0
48515,ORD-004095,20240407,8,2,213,35,35,0
48516,ORD-006804,20240707,26,2,449,90,90,0
48517,ORD-010658,20260605,28,3,249,33,33,0
48518,ORD-007669,20260718,46,5,488,118,118,0
48519,ORD-014213,20250609,19,1,366,346,346,0
48520,ORD-008490,20261201,45,5,8,1,1,0
48521,ORD-002405,20241227,47,4,2,7,7,0
48522,ORD-000956,20250822,15,5,182,13,13,0
48523,ORD-000199,20250913,6,4,184,19,9,1
48524,ORD-012042,20260806,34,3,30,4,4,0
48525,ORD-002800,20261207,42,1,294,413,413,0
48526,ORD-001291,20261111,16,4,173,29,29,0
48527,ORD-006356,20240818,45,2,441,435,17,1
48528,ORD-009527,20260618,14,5,66,1,1,0
48529,ORD-007231,20261127,37,3,378,359,109,1
48530,ORD-008998,20250920,55,3,285,200,200,0
48531,ORD-010359,20251219,33,5,184,34,34,0
48532,ORD-000696,20250613,50,5,218,27,27,0
48533,ORD-002154,20261125,12,5,351,391,391,0
48534,ORD-013279,20260910,43,4,192,47,47,0
48535,ORD-003729,20250113,20,4,379,242,242,0
48536,ORD-006842,20240422,23,2,355,264,264,0
48537,ORD-006744,20240904,44,4,374,355,71,1
48538,ORD-000616,20260322,29,2,426,492,492,0
48539,ORD-006600,20251222,47,3,293,240,240,0
48540,ORD-005023,20240117,24,5,84,12,12,0
48541,ORD-004046,20240426,21,4,124,50,50,0
48542,ORD-012893,20260707,8,2,99,9,9,0
48543,ORD-005847,20240221,22,1,349,414,414,0
48544,ORD-003571,20250520,10,1,245,2,2,0
48545,ORD-009967,20241222,20,5,327,271,271,0
48546,ORD-011378,20240428,33,2,234,1,0,1
48547,ORD-001434,20260427,25,5,465,225,70,1
48548,ORD-013767,20260925,38,4,462,445,445,0
48549,ORD-004166,20250801,53,3,145,33,33,0
48550,ORD-006436,20240120,31,4,286,500,337,1
48551,ORD-011848,20240103,19,3,353,284,284,0
48552,ORD-001898,20240602,41,5,65,16,16,0
48553,ORD-012336,20250525,18,3,13,11,11,0
48554,ORD-009935,20250726,23,5,123,41,41,0
48555,ORD-010712,20250118,41,3,10,17,17,0
48556,ORD-011587,20261223,28,2,128,32,32,0
48557,ORD-011547,20251202,43,2,183,30,30,0
48558,ORD-014470,20240426,25,3,143,8,8,0
48559,ORD-005030,20250716,55,4,378,56,56,0
48560,ORD-001870,20260523,20,5,217,29,29,0
48561,ORD-007118,20260724,46,1,221,25,25,0
48562,ORD-007973,20260721,50,5,351,357,357,0
48563,ORD-014228,20241104,48,3,91,4,4,0
48564,ORD-005435,20240615,47,1,265,287,287,0
48565,ORD-001278,20240704,18,4,334,93,38,1
48566,ORD-006369,20250116,17,2,6,4,4,0
48567,ORD-003976,20260227,55,2,235,28,28,0
48568,ORD-011840,20251227,32,1,455,400,400,0
48569,ORD-013148,20250817,44,3,328,499,499,0
48570,ORD-012890,20250821,28,2,479,493,493,0
48571,ORD-013470,20261113,22,3,471,180,180,0
48572,ORD-012798,20260620,11,1,193,20,20,0
48573,ORD-007730,20250220,34,1,110,27,10,1
48574,ORD-008381,20251224,16,2,68,8,1,1
48575,ORD-004058,20250906,18,5,178,50,50,0
48576,ORD-000105,20260310,7,2,301,189,189,0
48577,ORD-002331,20240520,29,2,265,138,138,0
48578,ORD-014805,20241006,50,2,476,256,220,1
48579,ORD-007218,20260730,12,4,120,11,11,0
48580,ORD-003021,20260715,15,3,203,6,6,0
48581,ORD-006927,20260410,53,1,463,296,296,0
48582,ORD-008993,20250616,18,4,23,3,3,0
48583,ORD-014372,20260804,25,5,121,2,0,1
48584,ORD-002814,20240330,23,1,252,341,341,0
48585,ORD-002883,20261208,35,2,340,133,133,0
48586,ORD-006260,20240127,40,3,228,18,18,0
48587,ORD-002770,20260528,16,2,243,27,27,0
48588,ORD-009908,20260810,25,4,27,12,12,0
48589,ORD-014086,20251122,33,1,258,228,228,0
48590,ORD-010628,20250506,13,1,475,482,482,0
48591,ORD-011562,20260530,20,5,227,4,4,0
48592,ORD-002657,20260912,19,1,174,39,39,0
48593,ORD-002190,20260725,36,3,428,443,361,1
48594,ORD-012932,20261217,27,5,438,313,313,0
48595,ORD-013239,20250516,47,2,351,296,296,0
48596,ORD-009125,20240303,45,1,174,6,5,1
48597,ORD-011929,20260916,30,3,238,35,35,0
48598,ORD-010734,20240710,40,3,38,5,5,0
48599,ORD-013042,20251014,48,2,300,109,77,1
48600,ORD-005329,20251213,19,5,120,9,9,0
48601,ORD-006147,20251019,10,4,69,12,12,0
48602,ORD-010266,20240521,29,5,237,38,38,0
48603,ORD-014621,20261109,48,3,216,29,29,0
48604,ORD-012745,20241103,39,5,60,14,8,1
48605,ORD-010862,20241031,53,2,92,6,6,0
48606,ORD-013699,20260627,42,2,92,18,8,1
48607,ORD-009199,20250521,11,5,350,446,446,0
48608,ORD-014868,20250507,29,4,82,13,8,1
48609,ORD-002016,20260917,43,4,475,326,326,0
48610,ORD-009019,20251201,27,4,134,25,25,0
48611,ORD-012388,20261105,49,3,35,9,9,0
48612,ORD-012188,20260511,12,3,325,96,96,0
48613,ORD-003462,20251125,15,5,254,66,66,0
48614,ORD-005327,20261119,23,2,199,42,42,0
48615,ORD-010799,20250120,13,3,284,413,413,0
48616,ORD-012761,20261223,6,3,395,303,303,0
48617,ORD-006901,20261018,29,3,154,45,45,0
48618,ORD-011406,20240509,16,1,162,9,0,1
48619,ORD-005432,20251017,35,4,154,47,47,0
48620,ORD-007250,20240602,46,3,298,89,89,0
48621,ORD-013676,20260516,47,4,293,399,137,1
48622,ORD-001590,20260909,23,1,242,41,41,0
48623,ORD-009602,20260527,39,1,41,2,2,0
48624,ORD-011333,20261127,52,3,325,257,257,0
48625,ORD-007520,20250530,27,5,224,13,13,0
48626,ORD-000899,20250829,36,3,463,320,320,0
48627,ORD-007488,20240618,40,2,219,46,46,0
48628,ORD-009983,20250924,37,4,456,387,387,0
48629,ORD-001698,20260331,52,5,370,175,101,1
48630,ORD-002708,20251202,34,1,185,30,6,1
48631,ORD-009295,20260407,26,2,88,18,18,0
48632,ORD-010383,20241029,36,4,439,139,139,0
48633,ORD-003192,20241016,30,2,389,172,161,1
48634,ORD-014255,20251003,23,2,285,263,263,0
48635,ORD-003519,20251016,37,3,136,28,9,1
48636,ORD-011874,20240212,48,2,120,30,10,1
48637,ORD-005410,20251020,21,1,397,445,445,0
48638,ORD-012016,20250921,54,2,381,423,404,1
48639,ORD-009922,20240309,27,2,45,9,9,0
48640,ORD-008820,20250618,45,1,402,498,498,0
48641,ORD-001201,20260226,12,5,129,35,35,0
48642,ORD-005347,20240216,7,4,200,31,31,0
48643,ORD-008695,20250306,47,1,283,190,190,0
48644,ORD-000679,20250923,33,2,103,20,20,0
48645,ORD-013702,20261013,42,4,435,253,253,0
48646,ORD-005255,20250104,6,4,332,360,360,0
48647,ORD-006012,20250610,21,1,472,483,483,0
48648,ORD-006647,20241124,50,2,273,163,163,0
48649,ORD-007681,20261209,20,5,132,13,1,1
48650,ORD-005976,20250402,30,3,197,1,0,1
48651,ORD-005651,20260902,19,4,473,144,144,0
48652,ORD-009053,20240807,16,4,178,48,48,0
48653,ORD-012370,20260731,47,4,289,194,173,1
48654,ORD-013124,20240510,29,5,214,4,4,0
48655,ORD-010301,20261010,49,5,257,155,155,0
48656,ORD-000873,20240730,52,1,149,3,3,0
48657,ORD-014798,20240311,34,3,113,38,38,0
48658,ORD-010674,20240215,25,2,215,36,36,0
48659,ORD-000199,20240924,55,4,37,19,18,1
48660,ORD-008421,20241231,15,4,247,17,17,0
48661,ORD-002109,20240909,13,5,319,172,172,0
48662,ORD-014572,20260814,16,1,418,124,30,1
48663,ORD-009248,20240302,12,4,258,348,268,1
48664,ORD-014563,20241016,15,3,320,471,471,0
48665,ORD-002341,20260202,26,3,59,12,12,0
48666,ORD-006970,20240427,22,2,254,204,4,1
48667,ORD-006138,20261016,21,5,493,91,91,0
48668,ORD-003603,20251013,39,2,296,390,390,0
48669,ORD-011971,20240831,49,3,167,13,13,0
48670,ORD-012477,20251119,46,5,478,234,234,0
48671,ORD-011169,20250510,32,5,150,4,4,0
48672,ORD-003241,20251216,54,2,479,157,157,0
48673,ORD-009455,20260527,31,2,423,394,394,0
48674,ORD-010152,20240512,50,5,114,14,14,0
48675,ORD-014550,20251014,22,4,421,244,244,0
48676,ORD-012301,20260610,40,5,53,5,1,1
48677,ORD-001913,20260101,46,4,2,11,11,0
48678,ORD-008647,20240127,26,2,237,28,28,0
48679,ORD-005903,20260305,10,2,448,488,488,0
48680,ORD-003296,20250506,28,4,156,36,36,0
48681,ORD-004860,20240214,10,1,144,11,11,0
48682,ORD-011912,20240330,18,1,496,262,262,0
48683,ORD-004944,20260424,41,4,326,372,372,0
48684,ORD-006508,20240305,19,4,39,8,8,0
48685,ORD-014120,20250319,21,3,262,440,440,0
48686,ORD-000405,20240927,18,1,312,199,199,0
48687,ORD-012333,20260214,46,3,271,243,243,0
48688,ORD-004447,20250720,52,2,122,34,34,0
48689,ORD-001039,20250529,44,3,486,69,69,0
48690,ORD-012519,20251014,23,4,471,391,391,0
48691,ORD-001670,20250723,29,3,169,46,46,0
