shipment_line_id,order_line_id,ship_date_id,arrival_date_id,carrier_id,qty_shipped,qty_received,transport_cost,is_on_time,is_perfect_order
29984,43207,20240315,20240320,4,385,385,13975.65,1,1
29985,12256,20250131,20250205,3,147,147,2809.27,1,1
29986,23244,20240216,20240221,4,153,153,1012.88,1,1
29987,33049,20260813,20260817,3,42,42,111.13,1,1
29988,14423,20250926,20250928,2,18,18,596.92,1,1
29989,33002,20250507,20250509,4,135,135,1850.79,1,1
29990,41314,20260824,20260828,2,366,366,12568.51,1,1
29991,18818,20261107,20261109,2,4,4,113.37,1,1
29992,41343,20240202,20240206,2,142,142,3769.75,1,1
29993,14880,20240516,20240520,2,112,112,3957.99,1,1
29994,46262,20261002,20261004,1,15,15,631.81,1,1
29995,2857,20250201,20250204,3,229,229,1610.92,1,1
29996,24757,20240506,20240510,4,15,15,95.05,1,1
29997,13224,20251024,20251027,2,72,72,181.06,1,1
29998,16288,20240508,20240512,3,369,369,9008.96,0,0
29999,40014,20250830,20250903,4,74,74,2481.64,0,0
30000,49790,20261215,20261220,4,138,138,6347.23,1,1
30001,32301,20240809,20240813,4,119,119,4457.58,1,1
30002,25300,20260904,20260907,1,131,131,5701.01,1,1
30003,32034,20241109,20241114,4,182,182,6809.81,1,1
30004,11596,20240307,20240310,3,36,36,918.78,1,1
30005,24587,20240802,20240807,3,86,86,3143.12,1,1
30006,45274,20260501,20260503,3,201,201,6225.35,1,1
30007,21072,20240404,20240406,1,29,29,605.53,0,0
30008,37118,20241204,20241206,1,274,274,12169.35,1,1
30009,39803,20250524,20250527,2,93,93,2118.7,1,1
30010,26848,20261111,20261116,2,9,9,83.43,1,1
30011,4654,20240207,20240212,4,419,419,1622.61,1,1
30012,48672,20251218,20251222,4,157,157,3528.84,1,1
30013,455,20260204,20260205,4,476,476,8227.31,1,1
30014,22568,20250319,20250323,1,138,138,2960.64,0,0
30015,42983,20240303,20240308,3,164,164,1573.29,1,1
30016,14786,20250328,20250401,2,19,19,324.36,0,0
30017,39365,20260504,20260505,4,79,79,2825.52,1,1
30018,35053,20261122,20261127,2,3,3,115.19,1,1
30019,9094,20250714,20250716,1,441,441,14226.41,0,0
30020,4485,20241029,20241102,2,38,38,1433.33,0,0
30021,25459,20240630,20240701,4,97,94,2097.83,1,0
30022,14615,20240519,20240521,2,20,16,818.45,1,0
30023,9081,20260529,20260603,3,5,5,68.05,0,0
30024,32225,20261222,20261227,1,262,262,1437.19,1,1
30025,25772,20250603,20250608,4,373,373,18147.0,1,1
30026,21695,20251023,20251024,4,38,38,380.12,1,1
30027,4106,20260923,20260924,3,207,207,9829.94,1,1
30028,37128,20240215,20240220,1,175,174,4125.72,1,0
30029,12913,20250917,20250919,4,2,2,43.59,1,1
30030,18277,20260327,20260331,1,287,287,7235.14,1,1
30031,38391,20261006,20261008,4,281,281,8629.5,1,1
30032,23579,20240602,20240606,1,15,15,653.32,1,1
30033,39009,20240126,20240128,3,5,5,42.04,1,1
30034,26610,20240913,20240917,2,163,163,6573.61,1,1
30035,39695,20260531,20260602,3,20,19,476.43,1,0
30036,26127,20250519,20250522,1,8,8,294.57,1,1
30037,19450,20251218,20251221,1,499,499,19748.32,0,0
30038,39333,20260416,20260420,1,15,15,468.38,1,1
30039,10697,20250124,20250129,3,7,7,247.23,1,1
30040,20192,20261114,20261119,4,4,4,13.68,1,1
30041,23912,20240210,20240211,1,127,127,1200.48,1,1
30042,10650,20240517,20240518,4,3,3,18.9,1,1
30043,12791,20260211,20260212,4,33,33,1566.08,1,1
30044,19702,20240124,20240127,2,348,348,11498.76,0,0
30045,34252,20260917,20260920,3,1,1,16.11,1,1
30046,12886,20240126,20240130,4,12,12,140.43,1,1
30047,47001,20260704,20260705,2,11,11,168.32,1,1
30048,16535,20251227,20251230,3,143,142,3339.66,1,0
30049,48783,20260504,20260505,4,7,6,93.88,1,0
30050,14215,20250603,20250604,1,415,415,13125.13,1,1
30051,45680,20240702,20240704,1,47,47,981.01,1,1
30052,19475,20250427,20250428,2,15,10,607.86,1,0
30053,44892,20250524,20250526,2,68,68,2103.14,1,1
30054,23226,20260301,20260304,4,260,255,3989.78,1,0
30055,29737,20260426,20260430,3,43,43,273.36,1,1
30056,35750,20241103,20241108,4,299,299,745.79,1,1
30057,49101,20241001,20241002,3,235,235,6228.0,1,1
30058,16431,20260924,20260925,1,32,32,98.35,1,1
30059,31174,20241124,20241129,3,17,17,748.96,1,1
30060,4585,20260515,20260516,2,21,21,174.97,0,0
30061,44309,20250601,20250602,1,280,280,2309.35,1,1
30062,18879,20250109,20250113,4,217,217,10156.09,0,0
30063,10234,20240923,20240924,1,13,13,531.99,1,1
30064,12076,20240712,20240716,3,10,9,440.36,1,0
30065,23048,20241002,20241007,1,6,6,193.89,1,1
30066,1153,20250615,20250618,3,266,266,12712.1,1,1
30067,33615,20240206,20240210,2,163,163,7109.17,0,0
30068,47888,20241003,20241006,4,44,44,618.98,1,1
30069,34927,20250330,20250401,2,452,452,20650.09,1,1
30070,41390,20260323,20260324,1,6,6,281.24,1,1
30071,32674,20240601,20240602,1,19,14,223.31,1,0
30072,47082,20260221,20260224,3,261,261,2010.71,1,1
30073,41110,20260709,20260713,2,3,3,102.17,1,1
30074,25055,20250709,20250712,3,8,8,166.99,1,1
30075,23184,20250920,20250922,2,47,47,1231.12,1,1
30076,4783,20251005,20251007,4,23,23,710.38,0,0
30077,38656,20241002,20241004,1,147,147,1719.4,1,1
30078,39488,20250705,20250709,4,27,27,67.35,1,1
30079,14030,20250120,20250123,3,305,305,11034.59,1,1
30080,10935,20260127,20260128,3,177,177,8290.2,1,1
30081,49954,20261129,20261130,3,36,36,1262.92,0,0
30082,12581,20240226,20240301,3,4,4,133.09,1,1
30083,48327,20250414,20250417,4,238,238,2358.04,1,1
30084,10040,20260112,20260116,1,30,29,684.33,1,0
30085,8903,20251124,20251126,3,300,300,6392.31,0,0
30086,19342,20240310,20240315,2,12,12,534.28,1,1
30087,26822,20260613,20260616,4,45,45,2113.81,1,1
30088,31884,20260307,20260311,2,331,331,8720.09,0,0
30089,10065,20250807,20250808,4,10,10,34.71,1,1
30090,47259,20260313,20260316,3,358,358,17793.05,1,1
30091,31811,20240330,20240401,1,136,136,1067.97,1,1
30092,39203,20251027,20251028,4,21,21,810.29,1,1
30093,32912,20250401,20250406,3,151,151,4726.02,1,1
30094,40345,20240926,20241001,1,318,318,3177.51,1,1
30095,27499,20260918,20260920,1,315,315,14800.04,1,1
30096,40002,20260517,20260518,1,264,264,9307.4,1,1
30097,7580,20261105,20261109,1,29,29,1190.15,1,1
30098,22694,20241226,20241231,1,1,1,34.27,1,1
30099,11912,20260328,20260329,3,44,44,593.57,1,1
30100,49970,20250524,20250525,1,15,15,489.74,0,0
30101,15988,20250301,20250306,3,5,0,122.56,1,0
30102,16343,20260216,20260217,4,50,50,1831.74,1,1
30103,14257,20250330,20250401,1,462,462,9309.99,1,1
30104,40259,20260311,20260314,1,3,3,27.01,0,0
30105,43186,20251101,20251105,2,226,226,3692.32,1,1
30106,28056,20250508,20250509,2,405,405,13036.59,1,1
30107,8196,20251227,20251230,3,6,3,280.36,1,0
30108,8355,20260427,20260502,4,3,3,114.15,1,1
30109,6394,20240801,20240802,4,193,193,9030.43,1,1
30110,1976,20241220,20241222,1,38,38,1193.05,1,1
30111,19391,20261109,20261112,1,150,150,596.47,1,1
30112,34888,20240413,20240416,1,49,49,1022.16,1,1
30113,5526,20240331,20240405,3,213,213,3083.8,1,1
30114,6114,20250726,20250730,1,39,39,519.59,1,1
30115,49136,20241024,20241028,4,67,67,334.0,1,1
30116,31056,20260201,20260204,2,86,86,1687.84,1,1
30117,2494,20261111,20261113,4,411,411,2456.96,0,0
30118,48870,20250121,20250125,2,443,443,12611.79,1,1
30119,24371,20240627,20240701,2,7,7,323.57,1,1
30120,33311,20250326,20250330,2,40,40,284.57,0,0
30121,47163,20260312,20260317,2,294,294,6739.07,1,1
30122,31520,20260802,20260804,4,286,286,7721.52,1,1
30123,36152,20250131,20250202,2,15,15,264.13,1,1
30124,40324,20250618,20250622,1,366,366,8102.25,1,1
30125,21889,20260920,20260925,3,396,396,17815.01,1,1
30126,22778,20260329,20260331,2,163,163,7154.37,0,0
30127,45487,20260810,20260814,2,37,37,949.88,0,0
30128,32868,20260610,20260611,4,34,34,1319.12,1,1
30129,2451,20240205,20240206,4,376,376,2240.44,1,1
30130,9587,20251211,20251212,3,40,40,959.0,1,1
30131,49346,20240530,20240602,3,8,8,230.52,1,1
30132,35747,20241122,20241123,2,177,177,7566.16,1,1
30133,8977,20250410,20250413,1,151,151,5455.8,1,1
30134,1759,20250813,20250815,2,37,37,1119.11,0,0
30135,24150,20260126,20260131,3,482,482,17051.0,1,1
30136,38204,20241027,20241101,1,38,38,747.28,1,1
30137,35868,20251104,20251108,4,50,50,464.42,1,1
30138,32900,20260724,20260725,1,207,207,6551.77,1,1
30139,40974,20250611,20250613,4,5,5,133.5,1,1
30140,31683,20260418,20260423,2,411,411,10879.53,1,1
30141,49129,20241216,20241219,3,5,5,176.6,1,1
30142,10339,20260124,20260125,3,8,8,340.69,1,1
30143,21347,20261017,20261018,1,20,20,70.75,1,1
30144,17333,20250814,20250815,1,179,179,1737.46,1,1
30145,4605,20250910,20250911,2,260,260,10469.94,0,0
30146,9161,20260611,20260615,4,4,4,156.88,1,1
30147,18906,20250411,20250413,2,16,16,217.84,1,1
30148,18775,20240806,20240807,2,178,178,1385.84,0,0
30149,17798,20260909,20260914,3,11,11,191.65,1,1
30150,13903,20260502,20260503,4,358,358,11451.63,0,0
30151,6324,20240307,20240312,4,70,70,3360.63,1,1
30152,14857,20250903,20250908,3,6,6,50.22,0,0
30153,47789,20260312,20260314,2,294,294,14074.08,1,1
30154,43932,20251218,20251221,3,143,143,3197.32,1,1
30155,28501,20240525,20240526,3,226,226,6398.11,1,1
30156,1566,20241127,20241201,2,45,45,1442.54,1,1
30157,43895,20240815,20240817,4,89,89,2801.84,1,1
30158,619,20241116,20241118,4,3,3,18.83,1,1
30159,8049,20250520,20250524,2,86,86,329.8,1,1
30160,5808,20260202,20260205,1,36,36,700.17,1,1
30161,6607,20250606,20250608,1,48,48,284.54,1,1
30162,4622,20260207,20260212,1,196,196,6383.98,0,0
30163,5430,20240801,20240803,2,41,41,1627.78,1,1
30164,33665,20260127,20260129,4,168,168,2314.18,0,0
30165,38901,20240927,20241001,4,29,29,1434.06,0,0
30166,652,20260611,20260613,3,23,23,157.76,0,0
30167,43856,20250106,20250110,4,31,26,212.08,1,0
30168,2192,20250508,20250512,4,13,13,52.73,1,1
30169,3254,20240922,20240923,2,161,161,1338.22,1,1
30170,44259,20240601,20240606,4,23,23,102.48,1,1
30171,39797,20240331,20240401,1,23,23,260.67,1,1
30172,29040,20260315,20260318,4,10,7,206.72,1,0
30173,5468,20250610,20250611,3,240,240,1661.49,1,1
30174,20981,20250318,20250323,1,364,360,14719.29,1,0
30175,7961,20261211,20261214,4,132,132,696.99,1,1
30176,25400,20260424,20260428,2,4,4,40.23,0,0
30177,5410,20251009,20251013,4,340,340,7278.46,1,1
30178,30215,20250221,20250225,3,35,35,1179.78,1,1
30179,13736,20250220,20250222,4,475,475,1932.39,1,1
30180,8399,20260403,20260407,4,12,12,472.9,1,1
30181,31183,20240502,20240504,2,392,392,11215.73,1,1
30182,43741,20240421,20240423,1,141,141,491.08,1,1
30183,33966,20240929,20241003,3,11,11,134.78,1,1
30184,24868,20250112,20250113,3,23,23,565.99,0,0
30185,13307,20260725,20260730,3,13,13,627.04,1,1
30186,2354,20261102,20261106,3,3,3,127.29,1,1
30187,6634,20250506,20250510,1,402,402,17777.01,1,1
30188,36221,20251004,20251009,4,210,210,8572.88,1,1
30189,46891,20240524,20240526,2,41,41,1135.5,1,1
30190,5163,20260318,20260320,4,34,34,251.47,1,1
30191,23318,20250109,20250110,4,317,317,14299.02,1,1
30192,28868,20261124,20261127,1,4,4,52.41,0,0
30193,25307,20260211,20260213,2,100,100,1114.79,1,1
30194,6358,20260909,20260913,3,3,3,140.49,1,1
30195,44076,20250903,20250904,3,82,82,4084.17,1,1
30196,12711,20261213,20261217,4,359,359,14427.12,1,1
30197,41246,20241210,20241215,3,9,9,328.95,1,1
30198,16324,20250827,20250829,1,28,28,935.62,1,1
30199,10836,20240229,20240301,3,165,165,5020.33,1,1
30200,48097,20251229,20260103,1,180,180,4145.08,0,0
30201,21464,20250411,20250415,2,8,8,25.53,1,1
30202,47999,20250620,20250623,4,10,8,203.36,1,0
30203,42598,20240508,20240511,3,22,22,314.06,1,1
30204,41433,20250318,20250320,2,86,86,4216.94,1,1
30205,46931,20250128,20250202,1,44,44,807.88,1,1
30206,29667,20251004,20251006,2,163,163,4703.11,1,1
30207,20598,20260610,20260614,3,15,15,292.46,1,1
30208,29555,20250825,20250830,1,31,31,227.84,1,1
30209,40860,20241018,20241019,2,429,429,8404.8,1,1
30210,46813,20240504,20240506,1,153,153,1938.4,1,1
30211,11817,20241003,20241007,2,97,97,1415.28,1,1
30212,8507,20250831,20250904,2,101,101,769.18,1,1
30213,16311,20241203,20241204,2,137,137,3990.26,1,1
30214,23056,20250124,20250129,4,20,18,548.4,1,0
30215,39236,20250923,20250928,1,14,14,91.59,1,1
30216,16968,20260908,20260909,4,268,268,3343.45,1,1
30217,41856,20260915,20260920,1,5,5,22.67,1,1
30218,35224,20251209,20251211,2,38,38,1654.51,1,1
30219,19556,20241222,20241225,1,25,25,257.51,1,1
30220,39019,20250730,20250731,1,28,28,599.12,1,1
30221,32354,20241207,20241211,1,20,20,549.6,0,0
30222,33046,20260709,20260714,4,20,20,259.52,1,1
30223,2231,20240215,20240216,1,6,6,295.19,1,1
30224,39580,20240821,20240826,3,5,5,26.11,0,0
30225,45635,20251219,20251223,1,160,160,1777.93,1,1
30226,23097,20241101,20241103,1,447,447,19558.0,1,1
30227,21750,20241018,20241022,3,411,411,7119.73,1,1
30228,7180,20250724,20250727,1,19,19,519.13,1,1
30229,22311,20250926,20250929,1,6,6,27.71,1,1
30230,15426,20251110,20251114,2,458,457,8646.5,0,0
30231,4205,20250703,20250704,4,109,109,2495.28,1,1
30232,11855,20251005,20251008,3,32,32,800.38,0,0
30233,13630,20250918,20250919,1,275,275,2233.67,1,1
30234,10644,20260911,20260914,2,270,270,13025.95,1,1
30235,12919,20251218,20251220,4,44,44,1179.79,1,1
30236,48372,20241210,20241212,1,46,46,1796.56,1,1
30237,8047,20260222,20260226,2,9,9,113.59,1,1
30238,49369,20260804,20260809,3,20,20,557.68,0,0
30239,42507,20250509,20250511,4,8,8,310.81,1,1
30240,28771,20240307,20240310,4,21,21,616.89,1,1
30241,42240,20240907,20240909,2,12,12,294.17,1,1
30242,41792,20260303,20260305,2,6,6,196.69,1,1
30243,37175,20241205,20241206,2,179,179,7232.32,1,1
30244,32404,20261019,20261022,3,122,117,5512.86,0,0
30245,32750,20250221,20250223,2,2,1,99.49,1,0
30246,37522,20250604,20250609,1,381,381,18195.72,1,1
30247,1086,20241212,20241217,4,189,189,7730.72,1,1
30248,23322,20250415,20250420,1,12,12,433.73,1,1
30249,23451,20250715,20250717,2,79,79,3042.17,1,1
30250,18145,20240109,20240111,2,1,1,33.82,1,1
30251,41821,20241206,20241208,4,253,253,8989.18,1,1
30252,25564,20260730,20260803,1,473,473,2939.05,1,1
30253,42670,20260401,20260405,4,32,32,1337.98,0,0
30254,42871,20250830,20250901,4,16,16,725.68,1,1
30255,18811,20251205,20251206,1,34,34,729.48,0,0
30256,41347,20251208,20251211,4,206,206,5106.84,1,1
30257,13277,20241010,20241012,4,182,182,3072.26,0,0
30258,30587,20251230,20260103,1,13,13,517.68,1,1
30259,13924,20240131,20240201,1,444,444,17503.43,1,1
30260,43688,20260302,20260305,3,27,27,609.88,1,1
30261,41686,20250716,20250721,3,238,238,9866.0,0,0
30262,13008,20240515,20240518,4,7,7,71.63,1,1
30263,13360,20260811,20260814,4,9,5,355.77,0,0
30264,4238,20260717,20260720,3,159,159,4709.26,0,0
30265,16222,20250828,20250831,4,222,222,3100.76,1,1
30266,22217,20251202,20251206,2,39,39,795.12,0,0
30267,47226,20241212,20241215,1,3,3,58.22,1,1
30268,34560,20241228,20241230,2,5,5,165.0,1,1
30269,41945,20250308,20250311,1,35,35,1538.43,1,1
30270,44166,20250902,20250906,2,224,219,2190.93,1,0
30271,19392,20241111,20241114,1,211,211,5781.78,1,1
30272,27394,20240901,20240902,1,175,175,4053.65,1,1
30273,20027,20250823,20250827,1,13,13,467.89,1,1
30274,11292,20240720,20240725,1,195,195,5670.87,1,1
30275,25256,20251120,20251124,4,4,4,179.97,1,1
30276,34319,20240203,20240206,4,465,465,21199.36,1,1
30277,34830,20250331,20250401,4,16,16,449.42,1,1
30278,25569,20261016,20261017,3,389,389,10932.85,1,1
30279,11165,20240430,20240501,1,16,16,512.88,1,1
30280,18404,20260105,20260110,1,341,341,2763.02,1,1
30281,17731,20250430,20250502,1,496,496,5131.09,1,1
30282,22326,20241109,20241110,2,33,33,989.86,1,1
30283,34461,20250919,20250921,2,6,6,213.9,1,1
30284,9267,20260428,20260429,1,10,10,168.08,1,1
30285,31563,20240131,20240201,1,432,432,8783.02,1,1
30286,40344,20250909,20250910,4,459,459,13265.56,1,1
30287,20937,20250630,20250701,4,10,10,379.55,1,1
30288,38458,20261110,20261112,1,436,436,10341.55,0,0
30289,16041,20240329,20240403,3,8,4,314.92,1,0
30290,8339,20240621,20240622,1,36,36,690.59,1,1
30291,22582,20260130,20260131,3,402,402,5050.71,1,1
30292,39129,20260820,20260825,2,120,120,1000.07,0,0
30293,41247,20240129,20240201,2,469,469,13674.35,1,1
30294,15169,20260620,20260622,1,28,28,144.98,1,1
30295,22464,20251216,20251217,1,9,9,136.32,1,1
30296,42773,20240406,20240410,4,9,9,245.86,0,0
30297,19317,20240814,20240818,1,253,253,10720.1,1,1
30298,48561,20260725,20260727,3,25,21,619.11,1,0
30299,39506,20251120,20251122,1,302,302,13379.89,1,1
30300,40369,20261128,20261201,3,4,4,184.05,1,1
30301,5521,20260623,20260628,1,79,79,2241.55,1,1
30302,32947,20250806,20250810,4,31,31,484.65,1,1
30303,1787,20250418,20250423,3,325,325,6604.19,1,1
30304,34058,20261011,20261016,2,66,63,789.01,1,0
30305,37860,20241105,20241110,3,328,328,12823.81,1,1
30306,23546,20240826,20240831,4,151,151,6861.67,0,0
30307,26653,20240427,20240429,1,16,16,561.91,1,1
30308,15681,20250507,20250509,4,157,157,2421.48,0,0
30309,49533,20251207,20251209,3,492,492,15242.9,1,1
30310,15091,20250712,20250713,2,3,0,110.59,0,0
30311,22805,20250527,20250531,1,111,111,1252.2,1,1
30312,11425,20240517,20240522,2,33,33,1172.04,1,1
30313,20213,20260104,20260107,3,285,285,10403.06,1,1
30314,11788,20240624,20240628,3,6,6,275.8,1,1
30315,44365,20240624,20240629,4,408,408,2035.97,1,1
30316,23754,20260816,20260819,4,252,252,4055.49,1,1
30317,32626,20250103,20250106,3,13,13,605.77,1,1
30318,1177,20240421,20240424,4,16,16,156.13,1,1
30319,11942,20260913,20260918,3,161,161,1911.07,1,1
30320,48323,20260204,20260208,3,328,328,10564.93,1,1
30321,45551,20240516,20240518,1,421,417,11936.4,1,0
30322,48395,20261217,20261220,1,5,5,241.07,1,1
30323,12461,20250914,20250918,2,14,14,83.94,1,1
30324,26719,20250115,20250119,2,9,9,411.15,1,1
30325,26758,20241023,20241025,4,32,29,1007.46,1,0
30326,6712,20250422,20250423,4,33,33,820.72,1,1
30327,49964,20260423,20260428,3,229,229,7159.09,1,1
30328,8168,20260517,20260519,1,1,1,12.07,1,1
30329,43928,20260121,20260122,1,1,1,10.65,1,1
30330,19090,20240220,20240223,2,27,27,1334.13,1,1
30331,32659,20250227,20250303,2,183,183,3874.28,1,1
30332,29081,20260215,20260216,1,5,5,163.18,1,1
30333,4103,20240724,20240727,4,6,5,288.66,0,0
30334,4933,20251025,20251027,2,262,262,2094.77,1,1
30335,34646,20250117,20250121,3,242,242,11313.55,1,1
30336,4788,20250710,20250714,3,159,159,4295.92,1,1
30337,7569,20240605,20240610,4,450,450,5959.97,1,1
30338,19170,20241213,20241214,2,109,109,4045.77,1,1
30339,46224,20240427,20240428,2,29,27,333.94,1,0
30340,26359,20240424,20240429,2,118,118,5756.99,1,1
30341,21169,20240306,20240307,2,13,10,467.83,1,0
30342,3079,20260103,20260105,4,14,14,292.93,1,1
30343,33177,20260104,20260107,3,142,142,3355.23,0,0
30344,32066,20250127,20250128,2,167,167,7293.92,1,1
30345,41440,20260419,20260420,4,104,104,723.68,1,1
30346,20,20240330,20240331,1,30,30,1260.36,1,1
30347,5552,20260119,20260120,3,216,216,9042.42,1,1
30348,26446,20250117,20250119,4,391,390,5179.61,1,0
30349,35771,20250603,20250607,3,19,19,490.48,0,0
30350,46866,20260525,20260526,3,295,295,8046.06,0,0
30351,2267,20261009,20261014,3,436,436,21742.02,0,0
30352,22398,20260114,20260117,1,45,45,1119.22,0,0
30353,2638,20250101,20250106,4,500,500,17647.8,1,1
30354,29615,20251228,20251229,1,70,70,3036.09,1,1
30355,36723,20251104,20251108,1,4,4,57.0,1,1
30356,45587,20240329,20240401,4,8,8,207.81,1,1
30357,14327,20260929,20261004,4,48,48,323.49,1,1
30358,25019,20251221,20251226,1,127,127,1443.33,1,1
30359,21828,20250322,20250325,2,2,0,6.32,1,0
30360,19560,20250128,20250131,4,4,4,21.61,1,1
30361,7802,20250723,20250728,3,2,2,62.85,1,1
30362,47570,20250626,20250628,2,277,277,12836.75,1,1
30363,40104,20240829,20240830,3,167,167,1229.34,1,1
30364,24618,20251001,20251002,3,120,120,2051.01,0,0
30365,38156,20240302,20240303,1,92,92,4062.46,1,1
30366,41442,20240509,20240510,4,24,24,891.34,1,1
30367,25788,20250719,20250724,1,28,28,1009.5,1,1
30368,40612,20240606,20240607,2,14,14,68.42,0,0
30369,11558,20250924,20250927,2,19,17,653.2,1,0
30370,41158,20260106,20260110,4,217,217,8707.48,1,1
30371,40015,20250503,20250507,3,29,29,279.95,1,1
30372,16601,20250404,20250409,4,39,39,652.78,0,0
30373,44163,20261212,20261216,3,223,223,2122.2,1,1
30374,6532,20241228,20241231,2,11,9,305.7,1,0
30375,7426,20241204,20241205,4,4,4,198.69,1,1
30376,25694,20240530,20240531,3,154,154,1801.46,1,1
30377,22371,20251117,20251118,2,4,4,110.5,0,0
30378,1500,20250901,20250905,4,478,478,8280.34,0,0
30379,44388,20260703,20260708,1,48,48,1832.04,1,1
30380,35972,20260202,20260207,4,78,75,3746.98,1,0
30381,48431,20250805,20250808,4,152,152,5343.93,1,1
30382,26375,20240524,20240527,2,49,49,1879.59,1,1
30383,10979,20260110,20260113,1,148,148,2483.34,1,1
30384,20680,20241030,20241103,3,48,48,2150.03,1,1
30385,32966,20260723,20260727,1,268,268,2629.7,1,1
30386,38578,20250709,20250714,3,65,65,1537.29,1,1
30387,10765,20250315,20250317,1,27,27,163.87,1,1
30388,7111,20261004,20261007,4,411,411,2195.5,1,1
30389,48579,20260801,20260806,1,11,11,170.14,1,1
30390,11984,20240705,20240709,1,13,13,172.62,1,1
30391,37581,20260316,20260318,1,366,366,3333.85,1,1
30392,36087,20250711,20250715,1,31,31,1066.19,1,1
30393,18371,20260119,20260123,1,261,261,12927.55,1,1
30394,49287,20260413,20260417,1,110,107,2912.35,0,0
30395,42459,20251210,20251212,1,34,33,943.39,0,0
30396,32152,20260823,20260826,3,278,278,6814.81,1,1
30397,23380,20240722,20240724,1,16,16,256.4,1,1
30398,23163,20261019,20261023,1,8,8,165.25,1,1
30399,44519,20251212,20251214,2,45,45,2242.95,1,1
30400,36625,20260427,20260428,2,27,27,100.65,1,1
30401,34761,20260318,20260322,1,10,10,20.14,1,1
30402,48441,20240207,20240208,4,424,424,10479.56,1,1
30403,14397,20260127,20260130,2,11,11,240.36,1,1
30404,22913,20240213,20240218,1,40,40,1103.5,1,1
30405,43444,20240503,20240504,3,20,15,895.8,1,0
30406,36998,20240509,20240512,1,127,127,747.77,0,0
30407,42108,20240229,20240304,1,242,242,4984.26,1,1
30408,47196,20250704,20250707,1,355,355,6961.38,1,1
30409,67,20241019,20241023,1,385,385,5386.56,1,1
30410,27597,20250910,20250912,4,8,8,110.42,1,1
30411,2348,20250227,20250303,1,14,14,578.12,1,1
30412,26437,20240717,20240719,2,15,11,51.18,0,0
30413,12243,20250924,20250925,2,16,16,528.74,0,0
30414,49114,20240424,20240428,2,201,201,2403.71,1,1
30415,6257,20250115,20250120,2,15,15,310.35,0,0
30416,7980,20261120,20261122,4,314,314,13235.1,1,1
30417,43580,20260124,20260127,4,153,153,4332.2,0,0
30418,45698,20240825,20240827,4,358,358,16344.95,1,1
30419,25091,20240712,20240715,3,4,4,134.09,1,1
30420,33,20250409,20250413,4,442,442,15787.24,1,1
30421,24795,20261115,20261117,2,169,169,3238.93,1,1
30422,4077,20260301,20260305,2,18,18,597.14,1,1
30423,40347,20250518,20250522,4,287,287,7706.49,1,1
30424,14895,20250602,20250605,1,1,1,11.22,1,1
30425,25617,20260330,20260404,2,264,264,13048.61,0,0
30426,49541,20250804,20250809,2,17,17,450.14,1,1
30427,13969,20240903,20240904,3,1,1,33.46,1,1
30428,17461,20250427,20250501,2,12,12,344.87,0,0
30429,23159,20261120,20261125,3,245,245,6598.08,0,0
30430,37571,20261027,20261030,2,9,9,231.08,1,1
30431,7186,20250906,20250907,2,2,1,72.23,1,0
30432,17635,20240824,20240827,3,25,25,332.47,0,0
30433,16773,20261022,20261024,3,2,2,30.88,1,1
30434,1556,20250107,20250109,3,253,253,12097.79,1,1
30435,44441,20250316,20250318,1,226,226,1101.74,1,1
30436,28479,20240704,20240709,1,14,14,635.86,1,1
30437,17093,20260911,20260915,1,22,22,275.65,1,1
30438,34021,20261216,20261217,2,459,459,9265.18,1,1
30439,8736,20240611,20240616,4,8,8,187.31,0,0
30440,16071,20241013,20241017,3,491,491,6072.77,1,1
30441,17321,20261004,20261007,4,19,19,382.18,0,0
30442,2751,20260601,20260606,3,197,197,1000.55,1,1
30443,20999,20251214,20251215,1,6,6,65.7,1,1
30444,48887,20251105,20251106,1,30,30,934.77,1,1
30445,39783,20240327,20240329,1,2,2,85.75,1,1
30446,38340,20240918,20240922,1,376,376,6643.78,1,1
30447,46890,20241013,20241017,2,19,19,233.52,1,1
30448,29813,20240806,20240807,3,226,226,4321.72,1,1
30449,9061,20240222,20240226,1,444,444,10285.57,1,1
30450,19826,20250325,20250327,1,29,29,758.45,1,1
30451,15855,20260919,20260924,4,496,496,1575.45,1,1
30452,17847,20250327,20250330,4,14,10,556.34,1,0
30453,30472,20240712,20240713,4,325,325,14663.75,0,0
30454,46658,20251108,20251110,3,210,210,4307.44,1,1
30455,47754,20260217,20260221,4,15,15,143.91,1,1
30456,37468,20240819,20240820,2,268,268,5083.29,0,0
30457,586,20261222,20261223,2,460,460,12932.58,1,1
30458,29690,20250531,20250604,3,6,6,227.95,0,0
30459,42003,20241013,20241018,3,351,351,10468.79,1,1
30460,26549,20240609,20240614,1,7,7,270.05,0,0
30461,41043,20240920,20240925,4,482,482,11389.15,1,1
30462,6759,20260325,20260328,1,18,18,321.49,1,1
30463,42443,20260614,20260615,1,1,1,41.02,1,1
30464,4985,20240314,20240315,1,313,313,15520.91,1,1
30465,13552,20261003,20261007,2,37,37,877.39,1,1
30466,8002,20260608,20260609,4,306,306,14022.18,1,1
30467,4010,20261119,20261121,3,401,401,6258.72,1,1
30468,46205,20240323,20240328,4,19,14,186.63,1,0
30469,46583,20241008,20241013,4,10,10,88.31,1,1
30470,49283,20240421,20240426,2,18,18,176.88,1,1
30471,31690,20251228,20260102,4,177,177,4395.34,0,0
