reporting_month,store_region,store_name,fc_name,fill_rate_pct,stockout_rate_pct,on_time_delivery_pct,inventory_turnover,avg_lead_time_days,transport_cost_per_unit,perfect_order_pct,days_inventory_on_hand
2026-10,Eastern,Staples Store Toronto #20,Montreal FC,97.27,12.5,60.0,,5.2,22.88,60.0,
2026-10,Eastern,Staples Store Toronto #6,Toronto FC,75.6,25.0,100.0,,6.0,20.03,100.0,
2026-10,Eastern,Staples Store Toronto #6,Mississauga FC,97.5,25.0,75.0,,4.75,23.94,75.0,
2026-10,Eastern,Staples Store Toronto #6,Richmond Hill FC,100.0,0.0,66.67,,5.33,38.08,33.33,
2026-10,Eastern,Staples Store Toronto #6,Calgary FC,88.13,25.0,75.0,,5.25,29.45,75.0,
2026-10,Eastern,Staples Store Toronto #6,Montreal FC,88.18,22.22,88.89,,4.78,32.73,77.78,
2026-10,Eastern,Staples Store Toronto #7,Toronto FC,74.97,50.0,100.0,,4.67,26.09,66.67,
2026-10,Eastern,Staples Store Toronto #7,Mississauga FC,100.0,0.0,50.0,,4.5,30.91,50.0,
2026-10,Eastern,Staples Store Toronto #7,Richmond Hill FC,81.18,20.0,100.0,,5.0,12.74,80.0,
2026-10,Eastern,Staples Store Toronto #7,Calgary FC,87.93,20.0,100.0,,5.14,35.16,85.71,
2026-10,Eastern,Staples Store Toronto #7,Montreal FC,90.0,28.57,80.0,,5.2,37.7,80.0,
2026-10,Eastern,Staples Store Toronto #8,Toronto FC,93.27,12.5,85.71,,5.29,37.14,85.71,
2026-10,Eastern,Staples Store Toronto #8,Mississauga FC,90.0,25.0,100.0,,5.25,28.05,75.0,
2026-10,Eastern,Staples Store Toronto #8,Richmond Hill FC,97.24,25.0,85.71,,4.57,22.74,71.43,
2026-10,Eastern,Staples Store Toronto #8,Calgary FC,100.0,0.0,62.5,,5.13,31.92,37.5,
2026-10,Eastern,Staples Store Toronto #8,Montreal FC,83.6,40.0,100.0,,4.75,29.69,100.0,
2026-10,Eastern,Staples Store Toronto #9,Toronto FC,84.45,25.0,100.0,,6.57,17.73,85.71,
2026-10,Eastern,Staples Store Toronto #9,Mississauga FC,83.27,25.0,83.33,,5.67,25.2,83.33,
2026-10,Eastern,Staples Store Toronto #9,Richmond Hill FC,52.56,66.67,100.0,,3.0,47.49,100.0,
2026-10,Eastern,Staples Store Toronto #9,Calgary FC,90.15,12.5,100.0,,5.14,30.6,85.71,
2026-10,Eastern,Staples Store Toronto #9,Montreal FC,100.0,0.0,100.0,,3.25,34.81,100.0,
2026-10,Western,Staples Store Calgary #46,Toronto FC,92.97,10.0,80.0,,4.3,24.57,80.0,
2026-10,Western,Staples Store Calgary #46,Mississauga FC,100.0,0.0,66.67,,4.0,9.25,33.33,
2026-10,Western,Staples Store Calgary #46,Richmond Hill FC,94.01,25.0,100.0,,6.0,24.32,66.67,
2026-10,Western,Staples Store Calgary #46,Calgary FC,100.0,0.0,100.0,,4.33,20.59,66.67,
2026-10,Western,Staples Store Calgary #46,Montreal FC,85.98,20.0,75.0,,5.5,19.19,75.0,
2026-10,Western,Staples Store Calgary #47,Toronto FC,83.15,30.0,77.78,,4.67,26.41,77.78,
2026-10,Western,Staples Store Calgary #47,Mississauga FC,89.0,40.0,80.0,,5.6,19.81,60.0,
2026-10,Western,Staples Store Calgary #47,Richmond Hill FC,99.52,16.67,100.0,,5.83,33.31,100.0,
2026-10,Western,Staples Store Calgary #47,Calgary FC,93.7,20.0,100.0,,4.5,25.85,100.0,
2026-10,Western,Staples Store Calgary #47,Montreal FC,91.56,20.0,100.0,,4.33,5.95,100.0,
2026-10,Western,Staples Store Calgary #48,Toronto FC,96.71,12.5,71.43,,5.14,26.88,71.43,
2026-10,Western,Staples Store Calgary #48,Mississauga FC,100.0,0.0,100.0,,6.0,13.19,100.0,
2026-10,Western,Staples Store Calgary #48,Richmond Hill FC,95.44,11.11,100.0,,5.33,21.95,100.0,
2026-10,Western,Staples Store Calgary #48,Calgary FC,100.0,0.0,100.0,,3.5,34.76,50.0,
2026-10,Western,Staples Store Calgary #48,Montreal FC,100.0,0.0,100.0,,4.67,13.36,100.0,
2026-10,Western,Staples Store Calgary #49,Toronto FC,81.15,40.0,100.0,,4.0,23.81,100.0,
2026-10,Western,Staples Store Calgary #49,Mississauga FC,83.75,25.0,66.67,,5.0,24.85,66.67,
2026-10,Western,Staples Store Calgary #49,Richmond Hill FC,95.83,40.0,100.0,,5.25,24.52,75.0,
2026-10,Western,Staples Store Calgary #49,Calgary FC,100.0,0.0,100.0,,5.4,29.64,100.0,
2026-10,Western,Staples Store Calgary #49,Montreal FC,100.0,0.0,80.0,,5.4,39.31,80.0,
2026-10,Western,Staples Store Calgary #50,Toronto FC,100.0,0.0,83.33,,4.5,27.96,66.67,
2026-10,Western,Staples Store Calgary #50,Mississauga FC,100.0,0.0,85.71,,4.43,40.62,85.71,
2026-10,Western,Staples Store Calgary #50,Richmond Hill FC,90.18,14.29,100.0,,4.0,14.25,100.0,
2026-10,Western,Staples Store Calgary #50,Calgary FC,76.67,33.33,100.0,,5.0,15.61,100.0,
2026-10,Western,Staples Store Calgary #50,Montreal FC,86.02,14.29,100.0,,5.33,20.84,66.67,
2026-10,Western,Staples Store Vancouver #36,Toronto FC,87.9,33.33,75.0,,4.25,30.16,50.0,
2026-10,Western,Staples Store Vancouver #36,Mississauga FC,82.4,28.57,75.0,,5.75,14.19,75.0,
2026-10,Western,Staples Store Vancouver #36,Richmond Hill FC,90.23,14.29,100.0,,4.4,13.32,100.0,
2026-10,Western,Staples Store Vancouver #36,Calgary FC,95.02,7.14,54.55,,5.09,30.99,54.55,
2026-10,Western,Staples Store Vancouver #36,Montreal FC,100.0,0.0,100.0,,5.75,32.99,75.0,
2026-10,Western,Staples Store Vancouver #37,Toronto FC,93.12,14.29,80.0,,6.0,40.68,80.0,
2026-10,Western,Staples Store Vancouver #37,Mississauga FC,100.0,0.0,66.67,,5.33,36.9,33.33,
2026-10,Western,Staples Store Vancouver #37,Richmond Hill FC,100.0,0.0,66.67,,5.33,45.45,66.67,
2026-10,Western,Staples Store Vancouver #37,Calgary FC,83.2,22.22,100.0,,5.13,23.53,87.5,
2026-10,Western,Staples Store Vancouver #37,Montreal FC,99.47,12.5,100.0,,4.86,23.43,85.71,
2026-10,Western,Staples Store Vancouver #38,Toronto FC,88.7,22.22,88.89,,4.89,34.96,77.78,
2026-10,Western,Staples Store Vancouver #38,Mississauga FC,69.33,42.86,100.0,,5.33,24.03,100.0,
2026-10,Western,Staples Store Vancouver #38,Richmond Hill FC,80.02,22.22,83.33,,4.0,17.84,83.33,
2026-10,Western,Staples Store Vancouver #38,Calgary FC,72.27,33.33,50.0,,4.75,11.72,50.0,
2026-10,Western,Staples Store Vancouver #38,Montreal FC,100.0,0.0,66.67,,4.67,13.56,33.33,
2026-10,Western,Staples Store Vancouver #39,Toronto FC,94.17,20.0,100.0,,4.5,27.78,75.0,
2026-10,Western,Staples Store Vancouver #39,Mississauga FC,96.06,33.33,66.67,,3.67,18.35,33.33,
2026-10,Western,Staples Store Vancouver #39,Richmond Hill FC,100.0,0.0,0.0,,8.0,30.35,0.0,
2026-10,Western,Staples Store Vancouver #39,Calgary FC,74.19,42.86,100.0,,5.5,13.29,75.0,
2026-10,Western,Staples Store Vancouver #39,Montreal FC,81.01,25.0,100.0,,5.67,37.99,100.0,
2026-10,Western,Staples Store Vancouver #40,Toronto FC,100.0,0.0,50.0,,5.0,13.67,0.0,
2026-10,Western,Staples Store Vancouver #40,Mississauga FC,87.83,22.22,83.33,,5.33,31.98,83.33,
2026-10,Western,Staples Store Vancouver #40,Richmond Hill FC,90.95,28.57,100.0,,6.0,29.06,100.0,
2026-10,Western,Staples Store Vancouver #40,Calgary FC,86.49,40.0,100.0,,4.8,16.14,100.0,
2026-10,Western,Staples Store Vancouver #40,Montreal FC,95.75,11.11,100.0,,3.86,18.9,85.71,
2026-10,Western,Staples Store Vancouver #41,Toronto FC,59.38,50.0,50.0,,5.0,6.57,50.0,
2026-10,Western,Staples Store Vancouver #41,Mississauga FC,100.0,0.0,85.71,,4.0,25.57,85.71,
2026-10,Western,Staples Store Vancouver #41,Richmond Hill FC,84.62,33.33,50.0,,5.0,40.54,50.0,
2026-10,Western,Staples Store Vancouver #41,Calgary FC,53.02,50.0,100.0,,5.0,13.31,100.0,
2026-10,Western,Staples Store Vancouver #41,Montreal FC,96.49,33.33,100.0,,5.0,17.63,100.0,
2026-10,Western,Staples Store Vancouver #42,Toronto FC,100.0,0.0,100.0,,5.0,12.01,100.0,
2026-10,Western,Staples Store Vancouver #42,Mississauga FC,89.9,20.0,100.0,,5.67,30.91,100.0,
2026-10,Western,Staples Store Vancouver #42,Richmond Hill FC,90.26,16.67,80.0,,4.8,29.52,60.0,
2026-10,Western,Staples Store Vancouver #42,Calgary FC,67.27,33.33,100.0,,6.5,15.47,100.0,
2026-10,Western,Staples Store Vancouver #42,Montreal FC,100.0,0.0,100.0,,4.5,18.12,100.0,
2026-10,Western,Staples Store Vancouver #43,Toronto FC,100.0,0.0,100.0,,4.67,44.57,100.0,
2026-10,Western,Staples Store Vancouver #43,Mississauga FC,77.41,25.0,83.33,,5.0,25.14,50.0,
2026-10,Western,Staples Store Vancouver #43,Richmond Hill FC,94.07,16.67,60.0,,4.4,30.8,40.0,
2026-10,Western,Staples Store Vancouver #43,Calgary FC,83.33,33.33,100.0,,5.0,37.92,50.0,
2026-10,Western,Staples Store Vancouver #43,Montreal FC,85.74,30.0,80.0,,5.3,14.35,70.0,
2026-10,Western,Staples Store Vancouver #44,Toronto FC,100.0,0.0,80.0,,4.6,23.6,80.0,
2026-10,Western,Staples Store Vancouver #44,Mississauga FC,100.0,0.0,100.0,,4.33,25.28,100.0,
2026-10,Western,Staples Store Vancouver #44,Richmond Hill FC,80.83,33.33,50.0,,5.0,26.49,50.0,
2026-10,Western,Staples Store Vancouver #44,Calgary FC,100.0,0.0,100.0,,3.0,33.42,0.0,
2026-10,Western,Staples Store Vancouver #44,Montreal FC,86.0,20.0,60.0,,5.4,44.85,20.0,
2026-10,Western,Staples Store Vancouver #45,Toronto FC,100.0,0.0,100.0,,8.0,4.51,100.0,
2026-10,Western,Staples Store Vancouver #45,Mississauga FC,100.0,0.0,100.0,,5.25,17.63,100.0,
2026-10,Western,Staples Store Vancouver #45,Richmond Hill FC,86.9,22.22,71.43,,4.57,15.45,71.43,
2026-10,Western,Staples Store Vancouver #45,Calgary FC,100.0,0.0,100.0,,5.0,33.32,100.0,
2026-10,Western,Staples Store Vancouver #45,Montreal FC,72.94,50.0,75.0,,5.75,12.01,75.0,
2026-11,Eastern,Staples Store Mississauga #21,Toronto FC,97.66,16.67,66.67,,4.83,39.84,50.0,
2026-11,Eastern,Staples Store Mississauga #21,Mississauga FC,90.94,25.0,100.0,,6.0,43.08,100.0,
2026-11,Eastern,Staples Store Mississauga #21,Richmond Hill FC,100.0,0.0,100.0,,6.5,32.02,100.0,
2026-11,Eastern,Staples Store Mississauga #21,Calgary FC,100.0,0.0,80.0,,5.2,35.13,60.0,
2026-11,Eastern,Staples Store Mississauga #21,Montreal FC,61.27,50.0,100.0,,4.5,48.33,100.0,
2026-11,Eastern,Staples Store Mississauga #22,Toronto FC,100.0,0.0,50.0,,5.25,20.2,50.0,
2026-11,Eastern,Staples Store Mississauga #22,Mississauga FC,89.81,25.0,100.0,,7.0,40.19,100.0,
2026-11,Eastern,Staples Store Mississauga #22,Richmond Hill FC,90.68,16.67,50.0,,6.0,35.55,50.0,
2026-11,Eastern,Staples Store Mississauga #22,Calgary FC,80.2,33.33,100.0,,4.8,15.73,100.0,
2026-11,Eastern,Staples Store Mississauga #22,Montreal FC,100.0,0.0,100.0,,4.43,33.73,85.71,
2026-11,Eastern,Staples Store Mississauga #23,Toronto FC,83.7,33.33,100.0,,5.5,35.94,100.0,
2026-11,Eastern,Staples Store Mississauga #23,Mississauga FC,95.09,33.33,80.0,,5.8,23.83,60.0,
2026-11,Eastern,Staples Store Mississauga #23,Richmond Hill FC,67.88,60.0,80.0,,4.0,31.66,80.0,
2026-11,Eastern,Staples Store Mississauga #23,Calgary FC,68.47,33.33,66.67,,5.33,44.47,33.33,
2026-11,Eastern,Staples Store Mississauga #23,Montreal FC,100.0,0.0,80.0,,5.6,16.69,40.0,
2026-11,Eastern,Staples Store Mississauga #24,Toronto FC,92.76,40.0,75.0,,5.0,36.6,75.0,
2026-11,Eastern,Staples Store Mississauga #24,Mississauga FC,84.52,50.0,100.0,,6.67,29.95,100.0,
2026-11,Eastern,Staples Store Mississauga #24,Richmond Hill FC,90.27,20.0,100.0,,4.75,31.16,100.0,
2026-11,Eastern,Staples Store Mississauga #24,Calgary FC,83.3,25.0,80.0,,4.8,20.19,60.0,
2026-11,Eastern,Staples Store Mississauga #24,Montreal FC,96.41,20.0,100.0,,4.5,9.87,100.0,
2026-11,Eastern,Staples Store Mississauga #25,Toronto FC,100.0,0.0,75.0,,5.5,15.06,75.0,
2026-11,Eastern,Staples Store Mississauga #25,Mississauga FC,100.0,0.0,66.67,,4.0,24.93,66.67,
2026-11,Eastern,Staples Store Mississauga #25,Richmond Hill FC,97.72,14.29,83.33,,5.17,15.02,66.67,
2026-11,Eastern,Staples Store Mississauga #25,Calgary FC,87.13,25.0,83.33,,5.33,20.84,83.33,
2026-11,Eastern,Staples Store Mississauga #25,Montreal FC,94.95,9.09,71.43,,5.43,17.18,42.86,
2026-11,Eastern,Staples Store Mississauga #26,Toronto FC,53.45,50.0,100.0,,5.5,2.99,50.0,
2026-11,Eastern,Staples Store Mississauga #26,Mississauga FC,8.0,100.0,100.0,,5.0,5.62,100.0,
2026-11,Eastern,Staples Store Mississauga #26,Richmond Hill FC,100.0,0.0,66.67,,5.67,4.29,66.67,
2026-11,Eastern,Staples Store Mississauga #26,Calgary FC,69.85,33.33,100.0,,6.5,5.94,100.0,
2026-11,Eastern,Staples Store Mississauga #26,Montreal FC,100.0,0.0,75.0,,4.25,33.87,75.0,
2026-11,Eastern,Staples Store Mississauga #27,Toronto FC,88.44,25.0,80.0,,5.2,14.0,80.0,
2026-11,Eastern,Staples Store Mississauga #27,Mississauga FC,66.88,33.33,75.0,,5.75,25.32,75.0,
2026-11,Eastern,Staples Store Mississauga #27,Richmond Hill FC,82.77,28.57,80.0,,5.0,22.41,80.0,
2026-11,Eastern,Staples Store Mississauga #27,Calgary FC,99.07,14.29,71.43,,6.29,32.33,71.43,
2026-11,Eastern,Staples Store Mississauga #27,Montreal FC,100.0,0.0,100.0,,4.25,28.34,75.0,
2026-11,Eastern,Staples Store Mississauga #28,Toronto FC,54.33,60.0,100.0,,5.67,36.71,66.67,
2026-11,Eastern,Staples Store Mississauga #28,Mississauga FC,95.93,11.11,71.43,,4.71,15.8,57.14,
2026-11,Eastern,Staples Store Mississauga #28,Richmond Hill FC,100.0,0.0,50.0,,4.5,27.96,50.0,
2026-11,Eastern,Staples Store Mississauga #28,Calgary FC,100.0,0.0,75.0,,6.25,6.68,75.0,
2026-11,Eastern,Staples Store Mississauga #28,Montreal FC,75.56,33.33,100.0,,4.67,34.75,66.67,
2026-11,Eastern,Staples Store Mississauga #29,Toronto FC,65.57,50.0,80.0,,5.0,6.88,80.0,
2026-11,Eastern,Staples Store Mississauga #29,Mississauga FC,77.64,33.33,100.0,,5.5,9.27,50.0,
2026-11,Eastern,Staples Store Mississauga #29,Richmond Hill FC,98.05,20.0,100.0,,4.5,31.78,100.0,
2026-11,Eastern,Staples Store Mississauga #29,Calgary FC,80.03,33.33,77.78,,4.89,34.16,77.78,
2026-11,Eastern,Staples Store Mississauga #29,Montreal FC,100.0,0.0,100.0,,5.2,33.48,100.0,
2026-11,Eastern,Staples Store Mississauga #30,Toronto FC,71.37,66.67,50.0,,4.0,31.06,0.0,
2026-11,Eastern,Staples Store Mississauga #30,Mississauga FC,92.81,50.0,50.0,,3.0,5.78,50.0,
2026-11,Eastern,Staples Store Mississauga #30,Richmond Hill FC,66.67,100.0,100.0,,2.0,44.72,100.0,
2026-11,Eastern,Staples Store Mississauga #30,Calgary FC,97.22,16.67,50.0,,6.0,44.46,50.0,
2026-11,Eastern,Staples Store Mississauga #30,Montreal FC,100.0,0.0,100.0,,7.0,36.06,100.0,
2026-11,Eastern,Staples Store Montreal #51,Toronto FC,91.74,33.33,87.5,,5.88,27.01,87.5,
2026-11,Eastern,Staples Store Montreal #51,Mississauga FC,100.0,0.0,,,,,,
2026-11,Eastern,Staples Store Montreal #51,Richmond Hill FC,100.0,0.0,66.67,,3.67,46.22,66.67,
2026-11,Eastern,Staples Store Montreal #51,Calgary FC,90.03,33.33,80.0,,5.8,28.96,60.0,
2026-11,Eastern,Staples Store Montreal #51,Montreal FC,90.0,33.33,100.0,,5.33,3.8,66.67,
2026-11,Eastern,Staples Store Montreal #52,Toronto FC,72.98,50.0,100.0,,7.0,29.32,100.0,
2026-11,Eastern,Staples Store Montreal #52,Mississauga FC,95.6,10.0,88.89,,4.78,24.49,77.78,
2026-11,Eastern,Staples Store Montreal #52,Richmond Hill FC,100.0,0.0,57.14,,5.29,28.54,57.14,
2026-11,Eastern,Staples Store Montreal #52,Calgary FC,100.0,0.0,100.0,,4.5,13.88,100.0,
2026-11,Eastern,Staples Store Montreal #52,Montreal FC,100.0,0.0,100.0,,6.0,31.38,0.0,
2026-11,Eastern,Staples Store Montreal #53,Toronto FC,91.36,22.22,66.67,,5.67,22.18,66.67,
2026-11,Eastern,Staples Store Montreal #53,Mississauga FC,79.81,36.36,66.67,,4.67,34.34,66.67,
2026-11,Eastern,Staples Store Montreal #53,Richmond Hill FC,72.59,33.33,100.0,,4.0,19.9,100.0,
2026-11,Eastern,Staples Store Montreal #53,Calgary FC,92.92,16.67,100.0,,5.0,36.76,100.0,
2026-11,Eastern,Staples Store Montreal #53,Montreal FC,97.37,16.67,80.0,,4.6,20.02,80.0,
2026-11,Eastern,Staples Store Montreal #54,Toronto FC,69.38,33.33,100.0,,5.33,29.23,100.0,
2026-11,Eastern,Staples Store Montreal #54,Mississauga FC,83.33,16.67,80.0,,5.4,31.17,80.0,
2026-11,Eastern,Staples Store Montreal #54,Richmond Hill FC,100.0,0.0,100.0,,6.0,29.28,66.67,
2026-11,Eastern,Staples Store Montreal #54,Calgary FC,100.0,0.0,100.0,,5.33,17.0,100.0,
2026-11,Eastern,Staples Store Montreal #54,Montreal FC,96.83,14.29,100.0,,4.0,24.31,85.71,
2026-11,Eastern,Staples Store Montreal #55,Toronto FC,100.0,0.0,100.0,,6.33,33.67,100.0,
2026-11,Eastern,Staples Store Montreal #55,Mississauga FC,100.0,0.0,60.0,,5.4,36.22,60.0,
2026-11,Eastern,Staples Store Montreal #55,Richmond Hill FC,84.4,20.0,100.0,,5.5,23.35,75.0,
2026-11,Eastern,Staples Store Montreal #55,Calgary FC,93.28,25.0,85.71,,4.29,17.21,85.71,
2026-11,Eastern,Staples Store Montreal #55,Montreal FC,90.28,12.5,100.0,,5.0,22.12,80.0,
2026-11,Eastern,Staples Store Ottawa #31,Toronto FC,100.0,0.0,100.0,,3.5,30.32,100.0,
2026-11,Eastern,Staples Store Ottawa #31,Mississauga FC,100.0,0.0,100.0,,6.0,13.74,100.0,
2026-11,Eastern,Staples Store Ottawa #31,Richmond Hill FC,89.88,12.5,100.0,,5.17,19.15,100.0,
2026-11,Eastern,Staples Store Ottawa #31,Calgary FC,58.11,50.0,100.0,,5.0,27.61,100.0,
2026-11,Eastern,Staples Store Ottawa #31,Montreal FC,93.33,16.67,100.0,,5.4,23.43,100.0,
2026-11,Eastern,Staples Store Ottawa #32,Toronto FC,83.87,20.0,100.0,,5.75,7.41,100.0,
2026-11,Eastern,Staples Store Ottawa #32,Mississauga FC,91.72,22.22,87.5,,6.13,28.86,87.5,
2026-11,Eastern,Staples Store Ottawa #32,Richmond Hill FC,65.0,40.0,75.0,,4.0,5.72,25.0,
2026-11,Eastern,Staples Store Ottawa #32,Calgary FC,100.0,0.0,66.67,,4.33,31.73,66.67,
2026-11,Eastern,Staples Store Ottawa #32,Montreal FC,84.09,25.0,50.0,,4.13,13.0,50.0,
2026-11,Eastern,Staples Store Ottawa #33,Toronto FC,100.0,0.0,66.67,,4.0,22.39,33.33,
2026-11,Eastern,Staples Store Ottawa #33,Mississauga FC,97.5,20.0,100.0,,6.4,10.01,100.0,
2026-11,Eastern,Staples Store Ottawa #33,Richmond Hill FC,88.66,16.67,60.0,,5.6,17.13,60.0,
2026-11,Eastern,Staples Store Ottawa #33,Calgary FC,88.89,11.11,100.0,,5.5,28.11,100.0,
2026-11,Eastern,Staples Store Ottawa #33,Montreal FC,52.0,50.0,50.0,,4.5,46.83,50.0,
2026-11,Eastern,Staples Store Ottawa #34,Toronto FC,100.0,0.0,100.0,,6.0,45.99,100.0,
2026-11,Eastern,Staples Store Ottawa #34,Mississauga FC,75.64,33.33,83.33,,4.5,25.2,66.67,
2026-11,Eastern,Staples Store Ottawa #34,Richmond Hill FC,100.0,0.0,100.0,,6.5,36.85,100.0,
2026-11,Eastern,Staples Store Ottawa #34,Calgary FC,71.35,50.0,100.0,,4.33,27.78,100.0,
2026-11,Eastern,Staples Store Ottawa #34,Montreal FC,98.88,20.0,75.0,,6.0,38.0,75.0,
2026-11,Eastern,Staples Store Ottawa #35,Toronto FC,100.0,0.0,100.0,,6.0,25.95,80.0,
2026-11,Eastern,Staples Store Ottawa #35,Mississauga FC,91.88,22.22,77.78,,5.11,37.31,77.78,
2026-11,Eastern,Staples Store Ottawa #35,Richmond Hill FC,85.61,22.22,75.0,,4.38,20.35,62.5,
2026-11,Eastern,Staples Store Ottawa #35,Calgary FC,88.75,30.0,77.78,,4.11,23.48,77.78,
2026-11,Eastern,Staples Store Ottawa #35,Montreal FC,89.15,25.0,83.33,,4.33,22.62,66.67,
2026-11,Eastern,Staples Store Toronto #10,Toronto FC,85.58,33.33,100.0,,5.14,32.17,85.71,
2026-11,Eastern,Staples Store Toronto #10,Mississauga FC,79.17,25.0,57.14,,5.0,20.83,57.14,
2026-11,Eastern,Staples Store Toronto #10,Richmond Hill FC,85.39,40.0,100.0,,4.5,24.87,100.0,
2026-11,Eastern,Staples Store Toronto #10,Calgary FC,100.0,0.0,100.0,,5.67,36.75,100.0,
2026-11,Eastern,Staples Store Toronto #10,Montreal FC,97.22,25.0,100.0,,5.75,31.77,100.0,
2026-11,Eastern,Staples Store Toronto #11,Toronto FC,80.9,50.0,50.0,,4.75,45.21,50.0,
2026-11,Eastern,Staples Store Toronto #11,Mississauga FC,92.65,16.67,75.0,,4.5,29.82,75.0,
2026-11,Eastern,Staples Store Toronto #11,Richmond Hill FC,87.5,25.0,100.0,,4.33,34.92,100.0,
2026-11,Eastern,Staples Store Toronto #11,Calgary FC,76.94,42.86,100.0,,5.5,20.93,100.0,
2026-11,Eastern,Staples Store Toronto #11,Montreal FC,90.82,16.67,100.0,,5.0,9.83,100.0,
2026-11,Eastern,Staples Store Toronto #12,Toronto FC,78.95,25.0,75.0,,5.25,21.56,75.0,
2026-11,Eastern,Staples Store Toronto #12,Mississauga FC,100.0,0.0,100.0,,3.0,14.98,100.0,
2026-11,Eastern,Staples Store Toronto #12,Richmond Hill FC,100.0,0.0,50.0,,5.5,35.52,50.0,
2026-11,Eastern,Staples Store Toronto #12,Calgary FC,96.43,14.29,66.67,,5.33,28.87,50.0,
2026-11,Eastern,Staples Store Toronto #12,Montreal FC,77.8,25.0,100.0,,3.0,22.27,100.0,
2026-11,Eastern,Staples Store Toronto #13,Toronto FC,81.99,22.22,85.71,,3.43,21.31,85.71,
2026-11,Eastern,Staples Store Toronto #13,Mississauga FC,95.83,33.33,50.0,,5.5,35.54,50.0,
2026-11,Eastern,Staples Store Toronto #13,Richmond Hill FC,92.1,16.67,83.33,,4.83,23.36,83.33,
2026-11,Eastern,Staples Store Toronto #13,Calgary FC,100.0,0.0,50.0,,6.5,24.49,50.0,
2026-11,Eastern,Staples Store Toronto #13,Montreal FC,94.81,18.18,77.78,,5.78,29.62,66.67,
2026-11,Eastern,Staples Store Toronto #14,Toronto FC,84.73,33.33,66.67,,4.0,15.75,66.67,
2026-11,Eastern,Staples Store Toronto #14,Mississauga FC,60.2,50.0,100.0,,5.0,14.5,100.0,
2026-11,Eastern,Staples Store Toronto #14,Richmond Hill FC,92.06,33.33,100.0,,4.33,5.02,66.67,
2026-11,Eastern,Staples Store Toronto #14,Calgary FC,100.0,0.0,100.0,,4.8,22.52,80.0,
2026-11,Eastern,Staples Store Toronto #14,Montreal FC,90.17,33.33,66.67,,5.67,47.82,33.33,
2026-11,Eastern,Staples Store Toronto #15,Toronto FC,97.49,20.0,75.0,,4.75,13.22,75.0,
2026-11,Eastern,Staples Store Toronto #15,Mississauga FC,100.0,0.0,0.0,,5.5,41.67,0.0,
2026-11,Eastern,Staples Store Toronto #15,Richmond Hill FC,88.67,50.0,100.0,,5.0,28.67,100.0,
2026-11,Eastern,Staples Store Toronto #15,Calgary FC,88.61,25.0,75.0,,4.75,32.04,50.0,
2026-11,Eastern,Staples Store Toronto #15,Montreal FC,93.88,14.29,83.33,,4.5,33.87,66.67,
2026-11,Eastern,Staples Store Toronto #16,Toronto FC,100.0,0.0,100.0,,3.8,6.34,100.0,
2026-11,Eastern,Staples Store Toronto #16,Mississauga FC,92.04,30.0,87.5,,5.13,12.51,75.0,
2026-11,Eastern,Staples Store Toronto #16,Richmond Hill FC,73.25,33.33,80.0,,5.0,27.61,60.0,
2026-11,Eastern,Staples Store Toronto #16,Calgary FC,83.47,16.67,100.0,,4.67,19.72,100.0,
2026-11,Eastern,Staples Store Toronto #16,Montreal FC,89.49,33.33,100.0,,3.6,28.79,100.0,
2026-11,Eastern,Staples Store Toronto #17,Toronto FC,77.88,66.67,66.67,,4.33,36.86,66.67,
2026-11,Eastern,Staples Store Toronto #17,Mississauga FC,67.86,50.0,100.0,,3.67,17.89,100.0,
2026-11,Eastern,Staples Store Toronto #17,Richmond Hill FC,100.0,0.0,100.0,,6.2,24.41,100.0,
2026-11,Eastern,Staples Store Toronto #17,Calgary FC,90.5,25.0,100.0,,6.75,7.96,100.0,
2026-11,Eastern,Staples Store Toronto #17,Montreal FC,99.33,12.5,100.0,,3.71,15.48,85.71,
2026-11,Eastern,Staples Store Toronto #18,Toronto FC,87.0,22.22,83.33,,3.83,31.22,66.67,
2026-11,Eastern,Staples Store Toronto #18,Mississauga FC,84.87,16.67,66.67,,5.17,16.92,66.67,
2026-11,Eastern,Staples Store Toronto #18,Richmond Hill FC,100.0,0.0,100.0,,2.67,20.78,100.0,
2026-11,Eastern,Staples Store Toronto #18,Calgary FC,100.0,0.0,100.0,,5.0,40.39,100.0,
2026-11,Eastern,Staples Store Toronto #18,Montreal FC,67.07,33.33,100.0,,6.0,20.49,100.0,
2026-11,Eastern,Staples Store Toronto #19,Toronto FC,100.0,0.0,100.0,,4.0,33.69,0.0,
2026-11,Eastern,Staples Store Toronto #19,Mississauga FC,62.59,50.0,75.0,,5.5,41.26,75.0,
2026-11,Eastern,Staples Store Toronto #19,Richmond Hill FC,93.67,16.67,100.0,,6.75,30.71,100.0,
2026-11,Eastern,Staples Store Toronto #19,Calgary FC,100.0,0.0,100.0,,3.0,34.65,100.0,
2026-11,Eastern,Staples Store Toronto #19,Montreal FC,83.66,33.33,100.0,,5.0,23.17,83.33,
2026-11,Eastern,Staples Store Toronto #20,Toronto FC,76.72,30.0,100.0,,5.11,27.29,100.0,
2026-11,Eastern,Staples Store Toronto #20,Mississauga FC,100.0,0.0,83.33,,5.17,18.26,83.33,
2026-11,Eastern,Staples Store Toronto #20,Richmond Hill FC,97.42,25.0,75.0,,5.0,9.34,75.0,
